rank	word	zipf
1549	1st	4.83
1550	americans	4.83
1551	appeared	4.83
1552	becomes	4.83
1553	brand	4.83
1554	bus	4.83
1555	cent	4.83
1556	chicago	4.83
1557	count	4.83
1558	covered	4.83
1559	critical	4.83
1560	digital	4.83
1561	forced	4.83
1562	fourth	4.83
1563	fresh	4.83
1564	lake	4.83
1565	mental	4.83
1566	mentioned	4.83
1567	missed	4.83
1568	mostly	4.83
1569	mouth	4.83
1570	owner	4.83
1571	photos	4.83
1572	previously	4.83
1573	realize	4.83
1574	remain	4.83
1575	scale	4.83
1576	score	4.83
1577	separate	4.83
1578	smart	4.83
1579	starts	4.83
1580	surface	4.83
1581	throw	4.83
1582	tom	4.83
1583	totally	4.83
1584	twitter	4.83
1585	views	4.83
1586	wedding	4.83
1587	you'd	4.83
1588	acting	4.82
1589	actions	4.82
1590	african	4.82
1591	arms	4.82
1592	benefit	4.82
1593	budget	4.82
1594	click	4.82
1595	estate	4.82
1596	failed	4.82
1597	faith	4.82
1598	fashion	4.82
1599	feature	4.82
1600	fund	4.82
1601	generation	4.82
1602	hearing	4.82
1603	hill	4.82
1604	jack	4.82
1605	larger	4.82
1606	louis	4.82
1607	metal	4.82
1608	mid	4.82
1609	paris	4.82
1610	profile	4.82
1611	pull	4.82
1612	push	4.82
1613	returned	4.82
1614	rose	4.82
1615	seat	4.82
1616	seemed	4.82
1617	sexual	4.82
1618	shouldn't	4.82
1619	target	4.82
1620	understanding	4.82
1621	village	4.82
1622	agent	4.81
1623	animal	4.81
1624	apply	4.81
1625	authority	4.81
1626	basis	4.81
1627	becoming	4.81
1628	chris	4.81
1629	draw	4.81
1630	dude	4.81
1631	employees	4.81
1632	enter	4.81
1633	ex	4.81
1634	follows	4.81
1635	foundation	4.81
1636	gain	4.81
1637	http	4.81
1638	individuals	4.81
1639	japanese	4.81
1640	leaders	4.81
1641	memory	4.81
1642	prime	4.81
1643	projects	4.81
1644	ring	4.81
1645	rise	4.81
1646	selling	4.81
1647	served	4.81
1648	silver	4.81
1649	soul	4.81
1650	spread	4.81
1651	supply	4.81
1652	waste	4.81
1653	weird	4.81
1654	adult	4.8
1655	apparently	4.8
1656	artist	4.8
1657	chairman	4.8
1658	edition	4.8
1659	engineering	4.8
1660	grade	4.8
1661	happening	4.8
1662	healthy	4.8
1663	institute	4.8
1664	method	4.8
1665	mike	4.8
1666	monday	4.8
1667	nations	4.8
1668	obviously	4.8
1669	option	4.8
1670	prison	4.8
1671	provides	4.8
1672	remains	4.8
1673	senate	4.8
1674	smaller	4.8
1675	somebody	4.8
1676	stone	4.8
1677	strength	4.8
1678	users	4.8
1679	wild	4.8
1680	window	4.8
1681	winner	4.8
1682	arrived	4.79
1683	bag	4.79
1684	bet	4.79
1685	camp	4.79
1686	cast	4.79
1687	christ	4.79
1688	continues	4.79
1689	correct	4.79
1690	dangerous	4.79
1691	ed	4.79
1692	extremely	4.79
1693	firm	4.79
1694	greatest	4.79
1695	handle	4.79
1696	improve	4.79
1697	indeed	4.79
1698	leaves	4.79
1699	movies	4.79
1700	negative	4.79
1701	prevent	4.79
1702	removed	4.79
1703	richard	4.79
1704	spirit	4.79
1705	television	4.79
1706	till	4.79
1707	trouble	4.79
1708	usa	4.79
1709	videos	4.79
1710	advantage	4.78
1711	apart	4.78
1712	aware	4.78
1713	cat	4.78
1714	customers	4.78
1715	decide	4.78
1716	dinner	4.78
1717	dollars	4.78
1718	eastern	4.78
1719	fifth	4.78
1720	function	4.78
1721	gift	4.78
1722	helping	4.78
1723	herself	4.78
1724	impossible	4.78
1725	influence	4.78
1726	items	4.78
1727	joe	4.78
1728	los	4.78
1729	marketing	4.78
1730	mary	4.78
1731	materials	4.78
1732	nor	4.78
1733	produce	4.78
1734	progress	4.78
1735	proud	4.78
1736	require	4.78
1737	shooting	4.78
1738	shut	4.78
1739	standards	4.78
1740	tells	4.78
1741	thinks	4.78
1742	van	4.78
1743	wood	4.78
1744	background	4.77
1745	birth	4.77
1746	bridge	4.77
1747	carried	4.77
1748	charles	4.77
1749	classes	4.77
1750	completed	4.77
1751	concept	4.77
1752	copy	4.77
1753	dear	4.77
1754	dogs	4.77
1755	drugs	4.77
1756	efforts	4.77
1757	garden	4.77
1758	host	4.77
1759	housing	4.77
1760	inc	4.77
1761	israel	4.77
1762	journal	4.77
1763	labor	4.77
1764	leadership	4.77
1765	length	4.77
1766	lucky	4.77
1767	neither	4.77
1768	onto	4.77
1769	patient	4.77
1770	possibly	4.77
1771	prove	4.77
1772	rare	4.77
1773	setting	4.77
1774	skills	4.77
1775	software	4.77
1776	thousands	4.77
1777	tough	4.77
1778	units	4.77
1779	ad	4.76
1780	alive	4.76
1781	apple	4.76
1782	balance	4.76
1783	birthday	4.76
1784	bitch	4.76
1785	boss	4.76
1786	cards	4.76
1787	changing	4.76
1788	connection	4.76
1789	dress	4.76
1790	easier	4.76
1791	fellow	4.76
1792	florida	4.76
1793	horse	4.76
1794	knowing	4.76
1795	liked	4.76
1796	magic	4.76
1797	managed	4.76
1798	map	4.76
1799	net	4.76
1800	owned	4.76
1801	request	4.76
1802	stick	4.76
1803	they've	4.76
1804	turns	4.76
1805	vehicle	4.76
1806	volume	4.76
1807	wake	4.76
1808	aid	4.75
1809	beauty	4.75
1810	believed	4.75
1811	billion	4.75
1812	busy	4.75
1813	buying	4.75
1814	cells	4.75
1815	concerned	4.75
1816	conversation	4.75
1817	corner	4.75
1818	criminal	4.75
1819	cultural	4.75
1820	develop	4.75
1821	driver	4.75
1822	ends	4.75
1823	existing	4.75
1824	farm	4.75
1825	file	4.75
1826	fix	4.75
1827	fly	4.75
1828	frank	4.75
1829	guide	4.75
1830	images	4.75
1831	investigation	4.75
1832	mexico	4.75
1833	operating	4.75
1834	paying	4.75
1835	presented	4.75
1836	raise	4.75
1837	responsibility	4.75
1838	roll	4.75
1839	slightly	4.75
1840	suggest	4.75
1841	surprise	4.75
1842	technical	4.75
1843	thoughts	4.75
1844	treat	4.75
1845	unique	4.75
1846	variety	4.75
1847	violence	4.75
1848	weapons	4.75
1849	yours	4.75
1850	youth	4.75
1851	2nd	4.74
1852	appreciate	4.74
1853	bigger	4.74
1854	breaking	4.74
1855	discovered	4.74
1856	dont	4.74
1857	dry	4.74
1858	edge	4.74
1859	evil	4.74
1860	excited	4.74
1861	forever	4.74
1862	funds	4.74
1863	helps	4.74
1864	henry	4.74
1865	injury	4.74
1866	iron	4.74
1867	lovely	4.74
1868	mad	4.74
1869	magazine	4.74
1870	martin	4.74
1871	models	4.74
1872	offers	4.74
1873	ordered	4.74
1874	parliament	4.74
1875	prepared	4.74
1876	reference	4.74
1877	religion	4.74
1878	sites	4.74
1879	somewhere	4.74
1880	stated	4.74
1881	strategy	4.74
1882	teachers	4.74
1883	web	4.74
1884	wine	4.74
1885	accounts	4.73
1886	angeles	4.73
1887	arm	4.73
1888	audience	4.73
1889	bay	4.73
1890	blog	4.73
1891	closer	4.73
1892	core	4.73
1893	democratic	4.73
1894	description	4.73
1895	dropped	4.73
1896	excellent	4.73
1897	exist	4.73
1898	figures	4.73
1899	forms	4.73
1900	guard	4.73
1901	honest	4.73
1902	issued	4.73
1903	joined	4.73
1904	jones	4.73
1905	lee	4.73
1906	lies	4.73
1907	likes	4.73
1908	medicine	4.73
1909	mention	4.73
1910	mountain	4.73
1911	nuclear	4.73
1912	orders	4.73
1913	port	4.73
1914	presence	4.73
1915	reaction	4.73
1916	reduce	4.73
1917	shoot	4.73
1918	sides	4.73
1919	solid	4.73
1920	spanish	4.73
1921	sport	4.73
1922	steps	4.73
1923	stress	4.73
1924	taste	4.73
1925	tea	4.73
1926	victory	4.73
1927	afternoon	4.72
1928	assistant	4.72
1929	britain	4.72
1930	citizens	4.72
1931	classic	4.72
1932	clothes	4.72
1933	decisions	4.72
1934	electric	4.72
1935	emergency	4.72
1936	entered	4.72
1937	entirely	4.72
1938	facts	4.72
1939	failure	4.72
1940	festival	4.72
1941	flat	4.72
1942	fuel	4.72
1943	harry	4.72
1944	hello	4.72
1945	houses	4.72
1946	ill	4.72
1947	initial	4.72
1948	introduced	4.72
1949	johnson	4.72
1950	kick	4.72
1951	links	4.72
1952	mail	4.72
1953	massive	4.72
1954	matters	4.72
1955	pair	4.72
1956	picked	4.72
1957	pieces	4.72
1958	plane	4.72
1959	plenty	4.72
1960	prince	4.72
1961	proper	4.72
1962	providing	4.72
1963	quarter	4.72
1964	regional	4.72
1965	scott	4.72
1966	session	4.72
1967	shape	4.72
1968	sky	4.72
1969	teaching	4.72
1970	toward	4.72
1971	transfer	4.72
1972	upper	4.72
1973	useful	4.72
1974	valley	4.72
1975	watched	4.72
1976	willing	4.72
1977	windows	4.72
1978	zone	4.72
1979	accident	4.71
1980	advanced	4.71
1981	alternative	4.71
1982	anywhere	4.71
1983	articles	4.71
1984	awards	4.71
1985	bear	4.71
1986	boat	4.71
1987	bringing	4.71
1988	capacity	4.71
1989	cheap	4.71
1990	climate	4.71
1991	communities	4.71
1992	discussion	4.71
1993	drinking	4.71
1994	duty	4.71
1995	fantastic	4.71
1996	feelings	4.71
1997	flying	4.71
1998	governor	4.71
1999	hasn't	4.71
2000	hundred	4.71
2001	industrial	4.71
2002	joint	4.71
2003	mix	4.71
2004	museum	4.71
2005	options	4.71
2006	path	4.71
2007	plants	4.71
2008	policies	4.71
2009	promise	4.71
2010	proposed	4.71
2011	purchase	4.71
2012	rain	4.71
2013	remove	4.71
2014	signs	4.71
2015	spending	4.71
2016	steel	4.71
2017	steve	4.71
2018	supporting	4.71
2019	terrible	4.71
2020	they'll	4.71
2021	tired	4.71
2022	treated	4.71
2023	turning	4.71
2024	vice	4.71
2025	warm	4.71
2026	°	4.71
2027	afraid	4.7
2028	arts	4.7
2029	beer	4.7
2030	border	4.7
2031	canadian	4.7
2032	command	4.7
2033	crew	4.7
2034	crowd	4.7
2035	dating	4.7
2036	dick	4.7
2037	elements	4.7
2038	enemy	4.7
2039	ensure	4.7
2040	environmental	4.7
2041	filled	4.7
2042	fixed	4.7
2043	forest	4.7
2044	intelligence	4.7
2045	intended	4.7
2046	labour	4.7
2047	limit	4.7
2048	moon	4.7
2049	ocean	4.7
2050	powers	4.7
2051	profit	4.7
2052	proof	4.7
2053	republican	4.7
2054	soldiers	4.7
2055	suit	4.7
2056	wins	4.7
2057	women's	4.7
2058	appearance	4.69
2059	asian	4.69
2060	attorney	4.69
2061	banks	4.69
2062	behavior	4.69
2063	ben	4.69
2064	bodies	4.69
2065	brothers	4.69
2066	buildings	4.69
2067	chair	4.69
2068	creating	4.69
2069	debt	4.69
2070	domestic	4.69
2071	expensive	4.69
2072	grew	4.69
2073	historical	4.69
2074	homes	4.69
2075	honestly	4.69
2076	honor	4.69
2077	im	4.69
2078	jump	4.69
2079	launch	4.69
2080	listed	4.69
2081	minimum	4.69
2082	native	4.69
2083	noted	4.69
2084	originally	4.69
2085	planned	4.69
2086	pm	4.69
2087	ray	4.69
2088	sets	4.69
2089	suddenly	4.69
2090	supreme	4.69
2091	survey	4.69
2092	tech	4.69
2093	trees	4.69
2094	update	4.69
2095	user	4.69
2096	writer	4.69
2097	yellow	4.69
2098	younger	4.69
2099	ancient	4.68
2100	attacks	4.68
2101	charges	4.68
2102	combined	4.68
2103	communication	4.68
2104	connected	4.68
2105	contains	4.68
2106	download	4.68
2107	email	4.68
2108	ending	4.68
2109	exercise	4.68
2110	express	4.68
2111	flow	4.68
2112	formed	4.68
2113	girlfriend	4.68
2114	hero	4.68
2115	illegal	4.68
2116	increasing	4.68
2117	joke	4.68
2118	loan	4.68
2119	methods	4.68
2120	officials	4.68
2121	people's	4.68
2122	performed	4.68
2123	planet	4.68
2124	relationships	4.68
2125	restaurant	4.68
2126	scotland	4.68
2127	selected	4.68
2128	shared	4.68
2129	shopping	4.68
2130	soft	4.68
2131	stuck	4.68
2132	sugar	4.68
2133	suggested	4.68
2134	supported	4.68
2135	surprised	4.68
2136	taught	4.68
2137	transport	4.68
2138	weren't	4.68
2139	accepted	4.67
2140	adding	4.67
2141	affairs	4.67
2142	allows	4.67
2143	appeal	4.67
2144	applied	4.67
2145	appropriate	4.67
2146	artists	4.67
2147	boston	4.67
2148	ca	4.67
2149	confirmed	4.67
2150	device	4.67
2151	drama	4.67
2152	entry	4.67
2153	era	4.67
2154	factor	4.67
2155	feed	4.67
2156	golden	4.67
2157	grant	4.67
2158	grown	4.67
2159	heads	4.67
2160	hoping	4.67
2161	keeps	4.67
2162	lawyer	4.67
2163	legs	4.67
2164	lying	4.67
2165	measures	4.67
2166	mistake	4.67
2167	ms	4.67
2168	muslim	4.67
2169	organizations	4.67
2170	platform	4.67
2171	pool	4.67
2172	pulled	4.67
2173	regarding	4.67
2174	relations	4.67
2175	requires	4.67
2176	route	4.67
2177	saved	4.67
2178	schedule	4.67
2179	scientific	4.67
2180	shoes	4.67
2181	smoke	4.67
2182	squad	4.67
2183	teach	4.67
2184	testing	4.67
2185	tests	4.67
2186	values	4.67
2187	walked	4.67
2188	williams	4.67
2189	ya	4.67
2190	abuse	4.66
2191	angry	4.66
2192	businesses	4.66
2193	candidate	4.66
2194	comfortable	4.66
2195	concern	4.66
2196	developing	4.66
2197	discuss	4.66
2198	elections	4.66
2199	emotional	4.66
2200	et	4.66
2201	everywhere	4.66
2202	facilities	4.66
2203	falling	4.66
2204	fox	4.66
2205	guns	4.66
2206	hole	4.66
2207	holiday	4.66
2208	interests	4.66
2209	internal	4.66
2210	ireland	4.66
2211	italian	4.66
2212	italy	4.66
2213	jersey	4.66
2214	laugh	4.66
2215	leg	4.66
2216	letters	4.66
2217	liberal	4.66
2218	listening	4.66
2219	ll	4.66
2220	loves	4.66
2221	lunch	4.66
2222	max	4.66
2223	milk	4.66
2224	pack	4.66
2225	payment	4.66
2226	perform	4.66
2227	recorded	4.66
2228	relatively	4.66
2229	sector	4.66
2230	sharing	4.66
2231	snow	4.66
2232	storm	4.66
2233	streets	4.66
2234	strike	4.66
2235	studio	4.66
2236	sub	4.66
2237	weak	4.66
2238	youtube	4.66
2239	3rd	4.65
2240	actor	4.65
2241	advance	4.65
2242	apartment	4.65
2243	asia	4.65
2244	chain	4.65
2245	chapter	4.65
2246	committed	4.65
2247	confidence	4.65
2248	cook	4.65
2249	cute	4.65
2250	equal	4.65
2251	fake	4.65
2252	finance	4.65
2253	focused	4.65
2254	hits	4.65
2255	identity	4.65
2256	journey	4.65
2257	kitchen	4.65
2258	korea	4.65
2259	leads	4.65
2260	maintain	4.65
2261	measure	4.65
2262	mm	4.65
2263	numerous	4.65
2264	owners	4.65
2265	posts	4.65
2266	properties	4.65
2267	quiet	4.65
2268	revealed	4.65
2269	specifically	4.65
2270	split	4.65
2271	task	4.65
2272	taxes	4.65
2273	taylor	4.65
2274	twenty	4.65
2275	urban	4.65
2276	acts	4.64
2277	affected	4.64
2278	aircraft	4.64
2279	applications	4.64
2280	approved	4.64
2281	approximately	4.64
2282	argument	4.64
2283	arrested	4.64
2284	claimed	4.64
2285	conflict	4.64
2286	considering	4.64
2287	corporate	4.64
2288	debate	4.64
2289	determined	4.64
2290	distribution	4.64
2291	documents	4.64
2292	escape	4.64
2293	extended	4.64
2294	factors	4.64
2295	faster	4.64
2296	fault	4.64
2297	fill	4.64
2298	films	4.64
2299	flowers	4.64
2300	friendly	4.64
2301	ladies	4.64
2302	lay	4.64
2303	lights	4.64
2304	millions	4.64
2305	mixed	4.64
2306	phase	4.64
2307	properly	4.64
2308	pure	4.64
2309	reduced	4.64
2310	requirements	4.64
2311	residents	4.64
2312	revenue	4.64
2313	sam	4.64
2314	sat	4.64
2315	secure	4.64
2316	smile	4.64
2317	strange	4.64
2318	talent	4.64
2319	temperature	4.64
2320	thousand	4.64
2321	tony	4.64
2322	troops	4.64
2323	truck	4.64
2324	votes	4.64
2325	ah	4.63
2326	authorities	4.63
2327	basically	4.63
2328	besides	4.63
2329	bird	4.63
2330	blame	4.63
2331	bob	4.63
2332	bowl	4.63
2333	causes	4.63
2334	chicken	4.63
2335	collected	4.63
2336	context	4.63
2337	coverage	4.63
2338	determine	4.63
2339	display	4.63
2340	dying	4.63
2341	elected	4.63
2342	examples	4.63
2343	experienced	4.63
2344	falls	4.63
2345	false	4.63
2346	fired	4.63
2347	forgot	4.63
2348	funding	4.63
2349	identified	4.63
2350	iii	4.63
2351	incredible	4.63
2352	inspired	4.63
2353	launched	4.63
2354	ma	4.63
2355	meat	4.63
2356	ministry	4.63
2357	mode	4.63
2358	neck	4.63
2359	noticed	4.63
2360	novel	4.63
2361	obvious	4.63
2362	passing	4.63
2363	positions	4.63
2364	remaining	4.63
2365	scored	4.63
2366	shirt	4.63
2367	shots	4.63
2368	slowly	4.63
2369	stadium	4.63
2370	stores	4.63
2371	surgery	4.63
2372	trading	4.63
2373	tuesday	4.63
2374	vision	4.63
2375	whenever	4.63
2376	worried	4.63
2377	zero	4.63
2378	alex	4.62
2379	allowing	4.62
2380	begins	4.62
2381	champion	4.62
2382	charged	4.62
2383	cream	4.62
2384	crisis	4.62
2385	daniel	4.62
2386	delivered	4.62
2387	editor	4.62
2388	estimated	4.62
2389	eu	4.62
2390	giant	4.62
2391	iran	4.62
2392	jail	4.62
2393	jim	4.62
2394	kingdom	4.62
2395	literature	4.62
2396	mayor	4.62
2397	minor	4.62
2398	moments	4.62
2399	opposite	4.62
2400	orange	4.62
2401	ourselves	4.62
2402	pages	4.62
2403	remained	4.62
2404	selection	4.62
2405	serving	4.62
2406	signal	4.62
2407	stream	4.62
2408	struggle	4.62
2409	suicide	4.62
2410	talked	4.62
2411	theme	4.62
2412	thursday	4.62
2413	tiny	4.62
2414	typically	4.62
2415	un	4.62
2416	unfortunately	4.62
2417	usual	4.62
2418	vehicles	4.62
2419	virginia	4.62
2420	voted	4.62
2421	voting	4.62
2422	walls	4.62
2423	wave	4.62
2424	alcohol	4.61
2425	assembly	4.61
2426	breakfast	4.61
2427	bright	4.61
2428	brings	4.61
2429	capable	4.61
2430	carrying	4.61
2431	chosen	4.61
2432	combination	4.61
2433	conservative	4.61
2434	customer	4.61
2435	cutting	4.61
2436	desire	4.61
2437	destroyed	4.61
2438	draft	4.61
2439	drunk	4.61
2440	essential	4.61
2441	fail	4.61
2442	familiar	4.61
2443	finds	4.61
2444	granted	4.61
2445	guilty	4.61
2446	humans	4.61
2447	hundreds	4.61
2448	id	4.61
2449	improved	4.61
2450	jewish	4.61
2451	largely	4.61
2452	laughing	4.61
2453	markets	4.61
2454	medium	4.61
2455	ohio	4.61
2456	opportunities	4.61
2457	papers	4.61
2458	perfectly	4.61
2459	recommend	4.61
2460	referred	4.61
2461	relevant	4.61
2462	seek	4.61
2463	sending	4.61
2464	solo	4.61
2465	spoke	4.61
2466	stands	4.61
2467	talks	4.61
2468	ticket	4.61
2469	unable	4.61
2470	upset	4.61
2471	wing	4.61
2472	world's	4.61
2473	answers	4.6
2474	birds	4.6
2475	bomb	4.6
2476	creative	4.6
2477	cycle	4.6
2478	dealing	4.6
2479	directed	4.6
2480	don	4.6
2481	educational	4.6
2482	entertainment	4.6
2483	extreme	4.6
2484	facility	4.6
2485	fields	4.6
2486	goods	4.6
2487	hang	4.6
2488	holds	4.6
2489	info	4.6
2490	mainly	4.6
2491	maximum	4.6
2492	newspaper	4.6
2493	offering	4.6
2494	painting	4.6
2495	republic	4.6
2496	reserve	4.6
2497	returns	4.6
2498	row	4.6
2499	salt	4.6
2500	scared	4.6
2501	scottish	4.6
2502	shares	4.6
2503	statistics	4.6
2504	switch	4.6
2505	territory	4.6
2506	threat	4.6
2507	tickets	4.6
2508	wales	4.6
2509	adults	4.59
2510	affect	4.59
2511	appointed	4.59
2512	armed	4.59
2513	aside	4.59
2514	assistance	4.59
2515	bell	4.59
2516	blow	4.59
2517	bond	4.59
2518	boyfriend	4.59
2519	careful	4.59
2520	circumstances	4.59
2521	communications	4.59
2522	concerns	4.59
2523	controlled	4.59
2524	corporation	4.59
2525	cry	4.59
2526	danger	4.59
2527	deals	4.59
2528	delivery	4.59
2529	deserve	4.59
2530	devices	4.59
2531	dollar	4.59
2532	dreams	4.59
2533	empty	4.59
2534	enjoyed	4.59
2535	explained	4.59
2536	faces	4.59
2537	folks	4.59
2538	fucked	4.59
2539	gender	4.59
2540	instance	4.59
2541	kim	4.59
2542	kinda	4.59
2543	matches	4.59
2544	mile	4.59
2545	motion	4.59
2546	moves	4.59
2547	nick	4.59
2548	pacific	4.59
2549	prize	4.59
2550	realized	4.59
2551	reasonable	4.59
2552	receiving	4.59
2553	register	4.59
2554	resolution	4.59
2555	rural	4.59
2556	ryan	4.59
2557	saving	4.59
2558	sees	4.59
2559	singing	4.59
2560	spain	4.59
2561	tools	4.59
2562	typical	4.59
2563	universe	4.59
2564	warning	4.59
2565	wars	4.59
2566	wednesday	4.59
2567	admit	4.58
2568	attitude	4.58
2569	branch	4.58
2570	brazil	4.58
2571	conducted	4.58
2572	decades	4.58
2573	dedicated	4.58
2574	definition	4.58
2575	drawing	4.58
2576	favor	4.58
2577	flag	4.58
2578	frame	4.58
2579	guest	4.58
2580	ha	4.58
2581	heaven	4.58
2582	independence	4.58
2583	institutions	4.58
2584	it'll	4.58
2585	jackson	4.58
2586	kiss	4.58
2587	load	4.58
2588	plot	4.58
2589	possibility	4.58
2590	random	4.58
2591	recovery	4.58
2592	rent	4.58
2593	replace	4.58
2594	represent	4.58
2595	reviews	4.58
2596	scenes	4.58
2597	seeking	4.58
2598	senator	4.58
2599	sentence	4.58
2600	teeth	4.58
2601	tips	4.58
2602	trained	4.58
2603	understood	4.58
2604	academic	4.57
2605	academy	4.57
2606	accurate	4.57
2607	achieve	4.57
2608	adam	4.57
2609	afford	4.57
2610	andrew	4.57
2611	assume	4.57
2612	bbc	4.57
2613	bottle	4.57
2614	bunch	4.57
2615	category	4.57
2616	chat	4.57
2617	cheese	4.57
2618	chemical	4.57
2619	clinton	4.57
2620	competitive	4.57
2621	detail	4.57
2622	diet	4.57
2623	em	4.57
2624	favourite	4.57
2625	fruit	4.57
2626	harder	4.57
2627	he'd	4.57
2628	index	4.57
2629	item	4.57
2630	lane	4.57
2631	mess	4.57
2632	navy	4.57
2633	normally	4.57
2634	occurred	4.57
2635	opposition	4.57
2636	parent	4.57
2637	permanent	4.57
2638	personally	4.57
2639	pleasure	4.57
2640	prefer	4.57
2641	programme	4.57
2642	representative	4.57
2643	scheme	4.57
2644	shift	4.57
2645	stood	4.57
2646	storage	4.57
2647	tank	4.57
2648	tend	4.57
2649	tight	4.57
2650	transportation	4.57
2651	ultimately	4.57
2652	unlike	4.57
2653	weekly	4.57
2654	yard	4.57
2655	anybody	4.56
2656	assets	4.56
2657	basketball	4.56
2658	button	4.56
2659	candidates	4.56
2660	combat	4.56
2661	constitution	4.56
2662	consumer	4.56
2663	counter	4.56
2664	creation	4.56
2665	crown	4.56
2666	crying	4.56
2667	dc	4.56
2668	defined	4.56
2669	depending	4.56
2670	depression	4.56
2671	describe	4.56
2672	drivers	4.56
2673	el	4.56
2674	employment	4.56
2675	exclusive	4.56
2676	excuse	4.56
2677	expert	4.56
2678	frequently	4.56
2679	golf	4.56
2680	grace	4.56
2681	hopefully	4.56
2682	identify	4.56
2683	importance	4.56
2684	kevin	4.56
2685	laid	4.56
2686	latter	4.56
2687	manufacturing	4.56
2688	mining	4.56
2689	object	4.56
2690	partners	4.56
2691	pattern	4.56
2692	performing	4.56
2693	personnel	4.56
2694	perspective	4.56
2695	pregnant	4.56
2696	premier	4.56
2697	promote	4.56
2698	q	4.56
2699	revolution	4.56
2700	rooms	4.56
2701	severe	4.56
2702	sleeping	4.56
2703	suppose	4.56
2704	tool	4.56
2705	tournament	4.56
2706	turkey	4.56
2707	ve	4.56
2708	victim	4.56
2709	victims	4.56
2710	4th	4.55
2711	agents	4.55
2712	amazon	4.55
2713	arrest	4.55
2714	attend	4.55
2715	ban	4.55
2716	brilliant	4.55
2717	carbon	4.55
2718	catholic	4.55
2719	chose	4.55
2720	circle	4.55
2721	concert	4.55
2722	crash	4.55
2723	declared	4.55
2724	deliver	4.55
2725	depth	4.55
2726	deputy	4.55
2727	dirty	4.55
2728	doctors	4.55
2729	earned	4.55
2730	electronic	4.55
2731	error	4.55
2732	existence	4.55
2733	experiences	4.55
2734	expression	4.55
2735	factory	4.55
2736	headed	4.55
2737	interior	4.55
2738	joy	4.55
2739	jr	4.55
2740	legislation	4.55
